transaction_id,source_system,supplier_id,supplier_name,category,department,amount,currency,contract_id,contract_status,requisition_id,transaction_date
TXN000629,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Human Resources,12200.99,INR,CTR0006,ON_CONTRACT,REQ00783,2025-12-18
TXN000630,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Marketing,28699.83,INR,CTR0005,ON_CONTRACT,REQ00819,2025-11-03
TXN000637,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Marketing,151849.63,INR,CTR0004,ON_CONTRACT,REQ00010,2025-06-30
TXN000638,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Finance,53945.87,INR,CTR0007,ON_CONTRACT,,2025-09-01
TXN000640,INVOICE_SYSTEM,SUP0012,Cobalt Consulting,Professional Services,Facilities,119229.67,INR,,OFF_CONTRACT,REQ00343,2025-08-12
TXN000644,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Marketing,34854.78,INR,CTR0005,ON_CONTRACT,,2025-09-20
TXN000648,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Facilities,182611.49,INR,CTR0004,ON_CONTRACT,REQ00407,2025-05-23
TXN000649,INVOICE_SYSTEM,SUP0005,Cloudspan Software,IT Software & Licences,IT,97862.98,INR,CTR0002,ON_CONTRACT,REQ00407,2025-12-25
TXN000652,INVOICE_SYSTEM,SUP0017,GreenEdge Services,Facilities Maintenance,Human Resources,42226.39,INR,,OFF_CONTRACT,REQ00139,2026-03-24
TXN000657,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Finance,31269.62,INR,CTR0005,ON_CONTRACT,REQ00575,2025-11-10
TXN000659,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Human Resources,175642.62,INR,CTR0004,ON_CONTRACT,REQ00761,2025-12-29
TXN000660,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Marketing,54803.82,INR,CTR0005,ON_CONTRACT,REQ00114,2026-02-21
TXN000684,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Human Resources,50118.59,INR,CTR0006,ON_CONTRACT,REQ00752,2025-05-07
TXN000701,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Marketing,94562.52,INR,CTR0007,ON_CONTRACT,,2025-12-03
TXN000705,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Logistics,13802.5,INR,CTR0006,ON_CONTRACT,,2025-11-12
TXN000707,INVOICE_SYSTEM,SUP0005,Cloudspan Software,IT Software & Licences,Marketing,48847.15,INR,CTR0002,ON_CONTRACT,,2025-08-26
TXN000708,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Human Resources,150530.54,INR,CTR0001,ON_CONTRACT,REQ00024,2025-09-17
TXN000710,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,IT,130632.92,INR,CTR0001,ON_CONTRACT,REQ00062,2025-08-24
TXN000715,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Human Resources,79074.58,INR,CTR0001,ON_CONTRACT,REQ00403,2025-06-20
TXN000717,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,IT,153746.01,INR,CTR0001,ON_CONTRACT,,2025-08-22
TXN000718,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Marketing,242655.65,INR,CTR0004,ON_CONTRACT,REQ00392,2025-12-23
TXN000723,INVOICE_SYSTEM,SUP0004,Arcadia IT Traders,IT Hardware,Human Resources,35306.92,INR,,OFF_CONTRACT,REQ00842,2026-02-21
TXN000727,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,IT,69352.2,INR,CTR0004,ON_CONTRACT,,2025-10-29
TXN000728,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Facilities,207006.14,INR,CTR0004,ON_CONTRACT,REQ00450,2026-02-10
TXN000729,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Operations,28735.07,INR,CTR0008,ON_CONTRACT,REQ00795,2025-04-22
TXN000744,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Human Resources,40163.22,INR,CTR0006,ON_CONTRACT,REQ00090,2025-04-26
TXN000747,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Facilities,33033.47,INR,CTR0006,ON_CONTRACT,REQ00138,2025-06-02
TXN000750,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Human Resources,59187.52,INR,CTR0005,ON_CONTRACT,REQ00639,2025-09-29
TXN000752,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,IT,237364.75,INR,CTR0004,ON_CONTRACT,REQ00477,2026-02-15
TXN000753,INVOICE_SYSTEM,SUP0005,Cloudspan Software,IT Software & Licences,R&D,80909.35,INR,CTR0002,ON_CONTRACT,REQ00342,2025-09-27
TXN000756,INVOICE_SYSTEM,SUP0021,Pulse Marketing Co,Marketing Services,Marketing,131163.53,INR,,OFF_CONTRACT,REQ00854,2025-09-21
TXN000761,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Human Resources,5488.52,INR,CTR0003,ON_CONTRACT,,2025-09-09
TXN000767,INVOICE_SYSTEM,SUP0005,CLOUDSPAN SOFTWARE,IT Software & Licences,Facilities,95058.16,INR,CTR0002,ON_CONTRACT,REQ00048,2025-05-23
TXN000768,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Operations,79894.78,INR,CTR0005,ON_CONTRACT,REQ00198,2025-08-25
TXN000769,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Facilities,36050.7,INR,CTR0005,ON_CONTRACT,REQ00162,2025-08-19
TXN000781,INVOICE_SYSTEM,SUP0005,Cloudspan Software,IT Software & Licences,R&D,87864.59,INR,CTR0002,ON_CONTRACT,,2025-11-09
TXN000787,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Human Resources,55838.13,INR,CTR0005,ON_CONTRACT,,2025-11-09
TXN000794,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Marketing,62750.7,INR,CTR0008,ON_CONTRACT,REQ00658,2025-10-30
TXN000802,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Human Resources,41355.47,INR,CTR0007,ON_CONTRACT,REQ00037,2026-03-22
TXN000806,INVOICE_SYSTEM,SUP0005,Cloudspan Software,IT Software & Licences,Marketing,92326.64,INR,CTR0002,ON_CONTRACT,,2025-10-07
TXN000808,INVOICE_SYSTEM,SUP0027,Orion Office Supplies Ltd,Office Supplies,Operations,23288.08,INR,,OFF_CONTRACT,,2026-02-21
TXN000811,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Logistics,157877.77,INR,CTR0007,ON_CONTRACT,REQ00324,2025-12-28
TXN000818,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Marketing,75860.38,INR,CTR0007,ON_CONTRACT,,2026-03-23
TXN000826,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Logistics,167577.62,INR,CTR0001,ON_CONTRACT,REQ00414,2025-05-06
TXN000827,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Logistics,112732.66,INR,CTR0004,ON_CONTRACT,REQ00549,2025-10-01
TXN000835,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Facilities,53364.53,INR,CTR0008,ON_CONTRACT,,2025-05-25
TXN000836,INVOICE_SYSTEM,SUP0005,Cloudspan Software,IT Software & Licences,Operations,58987.17,INR,CTR0002,ON_CONTRACT,REQ00208,2025-11-05
TXN000840,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,R&D,16542.08,INR,CTR0003,ON_CONTRACT,,2025-04-09
TXN000842,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Logistics,62410.06,INR,CTR0005,ON_CONTRACT,,2025-07-15
TXN000854,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Logistics,81640.45,INR,CTR0005,ON_CONTRACT,REQ00779,2025-09-23
TXN000856,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Logistics,80044.42,INR,CTR0004,ON_CONTRACT,,2025-07-20
TXN000859,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,IT,99077.76,INR,CTR0007,ON_CONTRACT,REQ00404,2025-12-02
TXN000862,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,IT,12425.64,INR,CTR0003,ON_CONTRACT,,2025-11-24
TXN000873,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,IT,16811.99,INR,CTR0003,ON_CONTRACT,REQ00699,2026-01-03
TXN000882,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Finance,114064.98,INR,CTR0007,ON_CONTRACT,REQ00757,2026-01-05
TXN000889,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Finance,33921.79,INR,CTR0007,ON_CONTRACT,REQ00013,2025-08-24
TXN000890,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Facilities,24590.33,INR,CTR0006,ON_CONTRACT,REQ00455,2025-10-30
TXN000891,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,R&D,71948.16,INR,CTR0008,ON_CONTRACT,,2025-10-30
TXN000893,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,R&D,59813.19,INR,CTR0006,ON_CONTRACT,REQ00420,2026-02-22
TXN000898,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Logistics,228230.52,INR,CTR0004,ON_CONTRACT,,2025-05-05
TXN000903,INVOICE_SYSTEM,SUP0018,Urban Upkeep,Facilities Maintenance,Human Resources,20886.13,INR,,OFF_CONTRACT,,2026-03-19
TXN000910,INVOICE_SYSTEM,SUP0005,Cloudspan Software,IT Software & Licences,R&D,54867.7,INR,CTR0002,ON_CONTRACT,REQ00111,2025-04-17
TXN000911,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,IT,116495.72,INR,CTR0001,ON_CONTRACT,REQ00684,2025-04-06
TXN000915,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,IT,53267.87,INR,CTR0005,ON_CONTRACT,,2025-05-21
TXN000930,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Facilities,64972.59,INR,CTR0001,ON_CONTRACT,REQ00323,2025-10-10
TXN000950,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Human Resources,165456.75,INR,CTR0004,ON_CONTRACT,REQ00574,2025-11-10
TXN000953,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Finance,52182.55,INR,CTR0001,ON_CONTRACT,,2025-05-03
TXN000955,INVOICE_SYSTEM,SUP0005,Cloudspan Software,IT Software & Licences,Human Resources,58970.91,INR,CTR0002,ON_CONTRACT,REQ00093,2025-07-31
TXN000961,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Operations,37833.79,INR,CTR0001,ON_CONTRACT,REQ00394,2025-09-06
TXN000963,INVOICE_SYSTEM,SUP0004,Arcadia IT Traders,IT Hardware,Human Resources,63029.11,INR,,OFF_CONTRACT,REQ00843,2025-07-30
TXN000964,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Logistics,39922.24,INR,CTR0005,ON_CONTRACT,,2026-02-24
TXN000965,INVOICE_SYSTEM,SUP0020,BrightArc Media,Marketing Services,Logistics,60417.12,INR,,OFF_CONTRACT,REQ00423,2025-09-18
TXN000966,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Human Resources,69794.18,INR,CTR0007,ON_CONTRACT,REQ00361,2025-11-02
TXN000973,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,IT,193840.14,INR,CTR0004,ON_CONTRACT,REQ00440,2026-02-02
TXN000974,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Marketing,25625.11,INR,CTR0005,ON_CONTRACT,,2025-05-31
TXN000983,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,IT,16395.9,INR,CTR0006,ON_CONTRACT,,2025-08-12
TXN000984,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Logistics,3728.17,INR,CTR0003,ON_CONTRACT,REQ00325,2026-03-30
TXN000992,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Marketing,185886.26,INR,CTR0004,ON_CONTRACT,REQ00079,2025-08-05
TXN000993,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,IT,34588.05,INR,CTR0008,ON_CONTRACT,REQ00697,2025-06-02
TXN000994,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Facilities,102632.29,INR,CTR0007,ON_CONTRACT,,2025-06-18
TXN000995,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Logistics,80950.95,INR,CTR0001,ON_CONTRACT,REQ00276,2026-01-30
TXN001014,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Finance,15272.43,INR,CTR0008,ON_CONTRACT,,2026-03-20
TXN001017,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Marketing,77920.82,INR,CTR0004,ON_CONTRACT,REQ00023,2025-05-30
TXN001018,INVOICE_SYSTEM,SUP0027,Orion Office Supplies Ltd,Office Supplies,Logistics,15062.74,INR,,OFF_CONTRACT,REQ00461,2026-01-25
TXN001027,INVOICE_SYSTEM,SUP0003,BluePeak Systems,IT Hardware,Finance,158616.61,INR,,OFF_CONTRACT,,2025-06-29
TXN001029,INVOICE_SYSTEM,SUP0015,Voyager Corporate Travel,Travel,Human Resources,34166.24,INR,,OFF_CONTRACT,,2026-03-20
TXN001030,INVOICE_SYSTEM,SUP0005,Cloudspan Software,IT Software & Licences,Logistics,102036.12,INR,CTR0002,ON_CONTRACT,,2025-05-27
TXN001031,INVOICE_SYSTEM,SUP0007,Meridian Softworks,IT Software & Licences,Facilities,18885.8,INR,,OFF_CONTRACT,,2025-04-22
TXN001033,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Logistics,26860.72,INR,CTR0005,ON_CONTRACT,,2025-05-21
TXN001037,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,R&D,67582.49,INR,CTR0007,ON_CONTRACT,,2025-11-21
TXN001040,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Human Resources,9251.68,INR,CTR0003,ON_CONTRACT,REQ00698,2026-03-25
TXN001041,INVOICE_SYSTEM,SUP0015,Voyager Corporate Travel,Travel,IT,52238.29,INR,,OFF_CONTRACT,,2025-12-27
TXN001043,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,R&D,38456.46,INR,CTR0008,ON_CONTRACT,,2025-09-02
TXN001046,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Human Resources,120458.79,INR,CTR0001,ON_CONTRACT,REQ00793,2025-09-03
TXN001053,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Logistics,89942.62,INR,CTR0008,ON_CONTRACT,,2025-10-31
TXN001058,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Human Resources,76270.33,INR,CTR0007,ON_CONTRACT,REQ00839,2025-12-07
TXN001062,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Finance,157771.69,INR,CTR0007,ON_CONTRACT,REQ00687,2025-11-13
TXN001063,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,IT,70998.42,INR,CTR0005,ON_CONTRACT,,2026-03-29
TXN001066,INVOICE_SYSTEM,SUP0010,Kanban Stationers,Office Supplies,Operations,18964.39,INR,,OFF_CONTRACT,,2026-01-22
TXN001071,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Marketing,8815.09,INR,CTR0003,ON_CONTRACT,REQ00060,2025-08-31
TXN001073,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Operations,31524.44,INR,CTR0001,ON_CONTRACT,REQ00771,2025-12-15
TXN001080,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,R&D,85896.82,INR,CTR0005,ON_CONTRACT,,2026-02-18
TXN001086,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Facilities,50794.33,INR,CTR0008,ON_CONTRACT,REQ00853,2026-03-10
TXN001088,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,IT,43384.75,INR,CTR0007,ON_CONTRACT,REQ00380,2025-07-08
TXN001094,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Human Resources,147664.59,INR,CTR0004,ON_CONTRACT,,2025-11-19
TXN001104,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Facilities,149885.32,INR,CTR0007,ON_CONTRACT,,2025-05-02
TXN001107,INVOICE_SYSTEM,SUP0005,Cloudspan Software,IT Software & Licences,IT,56605.41,INR,CTR0002,ON_CONTRACT,REQ00337,2026-01-26
TXN001110,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,IT,5539.61,INR,CTR0003,ON_CONTRACT,REQ00599,2025-11-10
TXN001111,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Marketing,58949.99,INR,CTR0006,ON_CONTRACT,REQ00317,2026-02-03
TXN001112,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Marketing,23466.43,INR,CTR0006,ON_CONTRACT,REQ00520,2026-01-12
TXN001122,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Marketing,91319.07,INR,CTR0008,ON_CONTRACT,,2026-02-14
TXN001126,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Marketing,155680.05,INR,CTR0004,ON_CONTRACT,,2026-01-25
TXN001139,INVOICE_SYSTEM,SUP0017,GreenEdge Services,Facilities Maintenance,IT,38835.19,INR,,OFF_CONTRACT,REQ00525,2025-06-16
TXN001141,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,R&D,213183.0,INR,CTR0004,ON_CONTRACT,REQ00461,2026-01-11
TXN001145,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,R&D,26021.7,INR,CTR0006,ON_CONTRACT,,2025-07-14
TXN001154,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Logistics,182829.56,INR,CTR0004,ON_CONTRACT,REQ00590,2025-04-21
TXN001155,INVOICE_SYSTEM,SUP0005,Cloudspan Software,IT Software & Licences,Logistics,79954.19,INR,CTR0002,ON_CONTRACT,REQ00863,2026-03-31
TXN001156,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,Marketing,69722.76,INR,CTR0005,ON_CONTRACT,REQ00184,2026-02-11
TXN001157,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Marketing,42204.71,INR,CTR0007,ON_CONTRACT,,2025-05-19
TXN001160,INVOICE_SYSTEM,SUP0005,Cloudspan Software,IT Software & Licences,Finance,18070.96,INR,CTR0002,ON_CONTRACT,REQ00169,2025-08-08
TXN001172,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,R&D,246049.1,INR,CTR0004,ON_CONTRACT,,2025-06-01
TXN001175,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,R&D,48040.34,INR,CTR0006,ON_CONTRACT,REQ00614,2025-12-12
TXN001176,INVOICE_SYSTEM,SUP0005,Cloudspan Software,IT Software & Licences,Marketing,71698.46,INR,CTR0002,ON_CONTRACT,REQ00098,2026-02-02
TXN001182,INVOICE_SYSTEM,SUP0013,Adept Partners,Professional Services,Logistics,111793.15,INR,,OFF_CONTRACT,,2025-09-16
TXN001186,INVOICE_SYSTEM,SUP0005,Cloudspan Software,IT Software & Licences,IT,113408.99,INR,CTR0002,ON_CONTRACT,,2025-06-12
TXN001189,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Facilities,103202.35,INR,CTR0004,ON_CONTRACT,,2025-10-02
TXN001200,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,R&D,4991.98,INR,CTR0003,ON_CONTRACT,REQ00601,2025-05-12
TXN001201,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Human Resources,199235.27,INR,CTR0004,ON_CONTRACT,,2025-12-13
TXN001206,INVOICE_SYSTEM,SUP0005,Cloudspan Software,IT Software & Licences,Marketing,95892.78,INR,CTR0002,ON_CONTRACT,REQ00768,2025-07-03
TXN001207,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,R&D,183492.03,INR,CTR0004,ON_CONTRACT,REQ00640,2025-05-26
TXN001210,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,Human Resources,159597.43,INR,CTR0007,ON_CONTRACT,,2025-11-29
TXN001213,INVOICE_SYSTEM,SUP0005,Cloudspan Software,IT Software & Licences,R&D,32180.5,INR,CTR0002,ON_CONTRACT,,2025-06-11
TXN001214,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Human Resources,148195.48,INR,CTR0001,ON_CONTRACT,,2025-08-06
TXN001216,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Finance,59219.29,INR,CTR0001,ON_CONTRACT,,2025-07-29
TXN001218,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,IT,182904.85,INR,CTR0004,ON_CONTRACT,REQ00816,2025-05-15
TXN001221,INVOICE_SYSTEM,SUP0010,Kanban Stationers,Office Supplies,Human Resources,23869.86,INR,,OFF_CONTRACT,REQ00264,2026-03-07
TXN001227,INVOICE_SYSTEM,SUP0018,Urban Upkeep,Facilities Maintenance,Marketing,33855.66,INR,,OFF_CONTRACT,REQ00617,2026-01-28
TXN001238,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Operations,12883.83,INR,CTR0003,ON_CONTRACT,,2025-04-05
TXN001241,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,R&D,62117.39,INR,CTR0006,ON_CONTRACT,REQ00122,2025-08-02
TXN001245,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,R&D,19503.55,INR,CTR0003,ON_CONTRACT,REQ00129,2025-05-21
TXN001246,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Marketing,47573.22,INR,CTR0006,ON_CONTRACT,REQ00718,2025-04-11
TXN001248,INVOICE_SYSTEM,SUP0005,Cloudspan Software,IT Software & Licences,Facilities,18415.25,INR,CTR0002,ON_CONTRACT,REQ00614,2026-03-22
TXN001252,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Human Resources,141119.69,INR,CTR0004,ON_CONTRACT,,2025-11-14
TXN001257,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,R&D,48073.46,INR,CTR0007,ON_CONTRACT,,2025-06-13
TXN001269,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Human Resources,166004.32,INR,CTR0004,ON_CONTRACT,REQ00321,2025-05-17
TXN001280,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,IT,13474.43,INR,CTR0003,ON_CONTRACT,REQ00673,2025-08-07
TXN001283,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Operations,111745.55,INR,CTR0001,ON_CONTRACT,REQ00292,2025-04-21
TXN001286,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,IT,92479.63,INR,CTR0007,ON_CONTRACT,REQ00353,2025-12-13
TXN001291,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Marketing,11129.24,INR,CTR0003,ON_CONTRACT,REQ00136,2025-10-23
TXN001299,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Finance,48185.81,INR,CTR0006,ON_CONTRACT,REQ00283,2025-07-17
TXN001301,INVOICE_SYSTEM,SUP0011,Sterling Advisory,Professional Services,Facilities,46633.09,INR,CTR0004,ON_CONTRACT,,2026-02-11
TXN001306,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Facilities,84290.44,INR,CTR0008,ON_CONTRACT,REQ00769,2025-12-17
TXN001311,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Operations,3842.64,INR,CTR0003,ON_CONTRACT,,2025-07-17
TXN001313,INVOICE_SYSTEM,SUP0015,Voyager Corporate Travel,Travel,Human Resources,52902.57,INR,,OFF_CONTRACT,REQ00059,2026-02-15
TXN001322,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Human Resources,49729.43,INR,CTR0001,ON_CONTRACT,REQ00643,2026-02-02
TXN001323,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Facilities,160126.45,INR,CTR0001,ON_CONTRACT,REQ00838,2025-09-21
TXN001328,INVOICE_SYSTEM,SUP0014,Skyroute Travel,Travel,R&D,72755.28,INR,CTR0005,ON_CONTRACT,,2025-05-28
TXN001333,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,Facilities,30961.74,INR,CTR0008,ON_CONTRACT,,2025-06-16
TXN001337,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Operations,21972.55,INR,CTR0006,ON_CONTRACT,REQ00563,2025-12-11
TXN001338,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,R&D,68458.94,INR,CTR0008,ON_CONTRACT,REQ00733,2025-11-02
TXN001340,INVOICE_SYSTEM,SUP0016,Prime Facility Care,Facilities Maintenance,Facilities,11839.15,INR,CTR0006,ON_CONTRACT,REQ00358,2025-10-02
TXN001342,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Marketing,96706.56,INR,CTR0001,ON_CONTRACT,REQ00027,2026-03-23
TXN001347,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Logistics,9956.5,INR,CTR0003,ON_CONTRACT,,2025-08-11
TXN001354,INVOICE_SYSTEM,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,IT,137414.94,INR,CTR0001,ON_CONTRACT,REQ00096,2025-09-06
TXN001367,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,IT,71413.47,INR,CTR0008,ON_CONTRACT,,2026-02-24
TXN001374,INVOICE_SYSTEM,SUP0003,BluePeak Systems,IT Hardware,Logistics,101303.07,INR,,OFF_CONTRACT,REQ00217,2025-04-12
TXN001378,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,R&D,54729.84,INR,CTR0008,ON_CONTRACT,REQ00710,2026-01-18
TXN001379,INVOICE_SYSTEM,SUP0021,Pulse Marketing Co,Marketing Services,Operations,70292.67,INR,,OFF_CONTRACT,REQ00684,2026-01-22
TXN001380,INVOICE_SYSTEM,SUP0008,Orion Office Supplies,Office Supplies,Finance,15637.87,INR,CTR0003,ON_CONTRACT,REQ00470,2025-06-15
TXN001381,INVOICE_SYSTEM,SUP0022,Transcore Logistics,Logistics & Freight,R&D,25572.48,INR,CTR0008,ON_CONTRACT,REQ00740,2025-04-02
TXN001387,INVOICE_SYSTEM,SUP0019,Lumen Creative,Marketing Services,R&D,128286.24,INR,CTR0007,ON_CONTRACT,,2026-03-26
