transaction_id,source_system,supplier_id,supplier_name,category,department,amount,currency,contract_id,contract_status,requisition_id,transaction_date
TXN001188,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Human Resources,3940.02,INR,,OFF_CONTRACT,REQ00460,2026-02-20
TXN001199,CORPORATE_CARD,SUP0026,Nexa Tech Pvt Ltd,IT Hardware,Marketing,32249.06,INR,,OFF_CONTRACT,REQ00617,2026-01-22
TXN001202,CORPORATE_CARD,SUP0019,Lumen Creative,Marketing Services,Facilities,8808.13,INR,CTR0007,ON_CONTRACT,REQ00587,2025-09-24
TXN001209,CORPORATE_CARD,SUP0012,Cobalt Consulting,Professional Services,IT,17566.75,INR,,OFF_CONTRACT,REQ00535,2025-04-04
TXN001215,CORPORATE_CARD,SUP0017,GreenEdge Services,Facilities Maintenance,IT,21213.93,INR,,OFF_CONTRACT,,2025-09-12
TXN001217,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Facilities,3285.49,INR,,OFF_CONTRACT,,2025-08-29
TXN001222,CORPORATE_CARD,SUP0022,Transcore Logistics,Logistics & Freight,Logistics,10473.25,INR,CTR0008,ON_CONTRACT,REQ00709,2025-09-18
TXN001242,CORPORATE_CARD,SUP0019,Lumen Creative,Marketing Services,R&D,56170.66,INR,CTR0007,ON_CONTRACT,,2026-03-10
TXN001244,CORPORATE_CARD,SUP0007,Meridian Softworks,IT Software & Licences,Human Resources,43818.71,INR,,OFF_CONTRACT,,2025-05-19
TXN001253,CORPORATE_CARD,SUP0008,Orion Office Supplies,Office Supplies,Finance,1441.37,INR,CTR0003,ON_CONTRACT,,2025-12-18
TXN001254,CORPORATE_CARD,SUP0012,Cobalt Consulting,Professional Services,Human Resources,10833.0,INR,,OFF_CONTRACT,,2025-07-20
TXN001258,CORPORATE_CARD,SUP0011,Sterling Advisory,Professional Services,Operations,64256.27,INR,CTR0004,ON_CONTRACT,,2026-01-14
TXN001273,CORPORATE_CARD,SUP0026,Nexa Tech Pvt Ltd,IT Hardware,IT,54689.31,INR,,OFF_CONTRACT,,2025-06-26
TXN001279,CORPORATE_CARD,SUP0024,Nexa Technologies,IT Hardware,Logistics,12742.65,INR,,OFF_CONTRACT,REQ00542,2025-12-20
TXN001284,CORPORATE_CARD,SUP0010,Kanban Stationers,Office Supplies,Logistics,935.05,INR,,OFF_CONTRACT,,2025-08-15
TXN001304,CORPORATE_CARD,SUP0017,GreenEdge Services,Facilities Maintenance,Logistics,7868.1,INR,,OFF_CONTRACT,REQ00516,2025-04-12
TXN001305,CORPORATE_CARD,SUP0009,Paperline Traders,Office Supplies,Operations,3454.43,INR,,OFF_CONTRACT,,2025-10-21
TXN001314,CORPORATE_CARD,SUP0002,Zenith Computing,IT Hardware,IT,35479.27,INR,,OFF_CONTRACT,REQ00889,2026-01-24
TXN001317,CORPORATE_CARD,SUP0028,ORION OFFICE SUPPLIES,Office Supplies,Facilities,3952.45,INR,,OFF_CONTRACT,REQ00471,2025-07-04
TXN001321,CORPORATE_CARD,SUP0005,Cloudspan Software,IT Software & Licences,R&D,16067.06,INR,CTR0002,ON_CONTRACT,REQ00113,2025-04-07
TXN001332,CORPORATE_CARD,SUP0019,Lumen Creative,Marketing Services,Finance,29021.8,INR,CTR0007,ON_CONTRACT,,2025-08-17
TXN001343,CORPORATE_CARD,SUP0020,BrightArc Media,Marketing Services,IT,49378.91,INR,,OFF_CONTRACT,REQ00145,2025-05-11
TXN001349,CORPORATE_CARD,SUP0021,Pulse Marketing Co,Marketing Services,Marketing,42752.26,INR,,OFF_CONTRACT,,2026-01-12
TXN001356,CORPORATE_CARD,SUP0018,Urban Upkeep,Facilities Maintenance,Facilities,15563.62,INR,,OFF_CONTRACT,REQ00794,2025-06-16
TXN001358,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Marketing,20485.98,INR,,OFF_CONTRACT,,2025-06-22
TXN001360,CORPORATE_CARD,SUP0026,Nexa Tech Pvt Ltd,IT Hardware,Facilities,25901.61,INR,,OFF_CONTRACT,,2026-01-16
TXN001368,CORPORATE_CARD,SUP0002,Zenith Computing,IT Hardware,Facilities,52796.05,INR,,OFF_CONTRACT,REQ00163,2026-01-17
TXN001375,CORPORATE_CARD,SUP0021,Pulse Marketing Co,Marketing Services,Facilities,-9561.39,INR,,OFF_CONTRACT,REQ00730,2025-11-18
TXN001376,CORPORATE_CARD,SUP0019,Lumen Creative,Marketing Services,Facilities,32330.81,INR,CTR0007,ON_CONTRACT,,2025-11-06
TXN001382,CORPORATE_CARD,SUP0022,Transcore Logistics,Logistics & Freight,IT,15190.79,INR,CTR0008,ON_CONTRACT,REQ00193,2025-11-02
TXN001385,CORPORATE_CARD,SUP0007,Meridian Softworks,IT Software & Licences,R&D,24078.9,INR,,OFF_CONTRACT,REQ00784,2025-09-19
TXN001392,CORPORATE_CARD,SUP0021,PULSE MARKETING CO,Marketing Services,Finance,11278.19,INR,,OFF_CONTRACT,,2025-12-16
TXN001393,CORPORATE_CARD,SUP0014,Skyroute Travel,Travel,R&D,5309.48,INR,CTR0005,ON_CONTRACT,,2025-04-03
TXN001400,CORPORATE_CARD,SUP0028,ORION OFFICE SUPPLIES,Office Supplies,IT,7780.26,INR,,OFF_CONTRACT,,2025-06-06
TXN001410,CORPORATE_CARD,SUP0002,Zenith Computing,IT Hardware,IT,68297.12,INR,,OFF_CONTRACT,REQ00780,2025-06-18
TXN001414,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,Facilities,5277.81,INR,,OFF_CONTRACT,,2026-01-26
TXN001416,CORPORATE_CARD,SUP0014,Skyroute Travel,Travel,Finance,23642.19,INR,CTR0005,ON_CONTRACT,,2025-05-03
TXN001419,CORPORATE_CARD,SUP0011,Sterling Advisory,Professional Services,Facilities,35304.56,INR,CTR0004,ON_CONTRACT,REQ00705,2025-04-06
TXN001421,CORPORATE_CARD,SUP0007,Meridian Softworks,IT Software & Licences,Facilities,14853.1,INR,,OFF_CONTRACT,,2026-02-25
TXN001430,CORPORATE_CARD,SUP0007,Meridian Softworks,IT Software & Licences,Finance,23126.29,INR,,OFF_CONTRACT,,2026-01-01
TXN001432,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,Marketing,19797.09,INR,,OFF_CONTRACT,,2025-06-01
TXN001439,CORPORATE_CARD,SUP0017,GreenEdge Services,Facilities Maintenance,Facilities,7663.45,INR,,OFF_CONTRACT,,2025-07-22
TXN001443,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,Finance,18048.75,INR,,OFF_CONTRACT,REQ00155,2025-10-21
TXN001448,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,Operations,27985.38,INR,,OFF_CONTRACT,,2026-03-21
TXN001451,CORPORATE_CARD,SUP0013,Adept Partners,Professional Services,Marketing,28880.42,INR,,OFF_CONTRACT,,2026-03-08
TXN001460,CORPORATE_CARD,SUP0012,Cobalt Consulting,Professional Services,Logistics,78416.08,INR,,OFF_CONTRACT,,2025-12-26
TXN001461,CORPORATE_CARD,SUP0028,ORION OFFICE SUPPLIES,Office Supplies,Human Resources,4604.9,INR,,OFF_CONTRACT,REQ00043,2026-01-22
TXN001464,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,IT,14934.14,INR,,OFF_CONTRACT,REQ00223,2025-08-23
TXN001473,CORPORATE_CARD,SUP0018,Urban Upkeep,Facilities Maintenance,R&D,16133.5,INR,,OFF_CONTRACT,,2025-11-23
TXN001485,CORPORATE_CARD,SUP0010,Kanban Stationers,Office Supplies,Logistics,2103.27,INR,,OFF_CONTRACT,REQ00297,2026-03-08
TXN001490,CORPORATE_CARD,SUP0012,Cobalt Consulting,Professional Services,Finance,35863.39,INR,,OFF_CONTRACT,,2026-01-14
TXN001496,CORPORATE_CARD,SUP0005,Cloudspan Software,IT Software & Licences,Facilities,22587.18,INR,CTR0002,ON_CONTRACT,REQ00257,2025-05-29
TXN001498,CORPORATE_CARD,SUP0008,Orion Office Supplies,Office Supplies,Operations,3333.33,INR,CTR0003,ON_CONTRACT,REQ00503,2025-11-11
TXN001499,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,Facilities,10968.45,INR,,OFF_CONTRACT,,2026-02-17
TXN001501,CORPORATE_CARD,SUP0005,Cloudspan Software,IT Software & Licences,Logistics,30395.52,INR,CTR0002,ON_CONTRACT,REQ00213,2026-01-18
TXN001516,CORPORATE_CARD,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,IT,10900.76,INR,CTR0001,ON_CONTRACT,,2025-04-08
TXN001527,CORPORATE_CARD,SUP0011,Sterling Advisory,Professional Services,IT,30920.03,INR,CTR0004,ON_CONTRACT,REQ00357,2025-04-14
TXN001533,CORPORATE_CARD,SUP0014,Skyroute Travel,Travel,IT,25670.72,INR,CTR0005,ON_CONTRACT,REQ00583,2026-03-05
TXN001538,CORPORATE_CARD,SUP0024,Nexa Technologies,IT Hardware,Finance,26803.64,INR,,OFF_CONTRACT,REQ00735,2025-07-26
TXN001573,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,IT,24059.43,INR,,OFF_CONTRACT,REQ00723,2025-12-23
TXN001577,CORPORATE_CARD,SUP0007,Meridian Softworks,IT Software & Licences,Operations,2639.08,INR,,OFF_CONTRACT,,2025-04-20
TXN001578,CORPORATE_CARD,SUP0021,Pulse Marketing Co,Marketing Services,Logistics,37281.8,INR,,OFF_CONTRACT,REQ00185,2025-09-01
TXN001583,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,R&D,9734.21,INR,,OFF_CONTRACT,REQ00791,2025-09-13
TXN001594,CORPORATE_CARD,SUP0006,Vertex Licensing,IT Software & Licences,Facilities,9589.26,INR,,OFF_CONTRACT,,2025-10-18
TXN001604,CORPORATE_CARD,SUP0020,BrightArc Media,Marketing Services,Logistics,26242.65,INR,,OFF_CONTRACT,REQ00668,2025-07-30
TXN001610,CORPORATE_CARD,SUP0014,Skyroute Travel,Travel,Marketing,13670.93,INR,CTR0005,ON_CONTRACT,REQ00702,2025-07-14
TXN001615,CORPORATE_CARD,SUP0009,Paperline Traders,Office Supplies,Operations,4008.53,INR,,OFF_CONTRACT,REQ00841,2025-11-05
TXN001624,CORPORATE_CARD,SUP0010,Kanban Stationers,Office Supplies,Logistics,9657.31,INR,,OFF_CONTRACT,,2025-08-07
TXN001626,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Operations,14833.15,INR,,OFF_CONTRACT,REQ00184,2025-04-06
TXN001634,CORPORATE_CARD,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Marketing,62268.95,INR,CTR0001,ON_CONTRACT,,2026-01-26
TXN001642,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,Human Resources,28617.71,INR,,OFF_CONTRACT,REQ00144,2026-01-15
TXN001647,CORPORATE_CARD,SUP0014,Skyroute Travel,Travel,Human Resources,5562.62,INR,CTR0005,ON_CONTRACT,REQ00792,2025-07-17
TXN001660,CORPORATE_CARD,SUP0007,Meridian Softworks,IT Software & Licences,Marketing,25011.78,INR,,OFF_CONTRACT,REQ00483,2026-01-07
TXN001664,CORPORATE_CARD,SUP0006,Vertex Licensing,IT Software & Licences,Operations,29631.44,INR,,OFF_CONTRACT,REQ00349,2025-12-13
TXN001671,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Human Resources,12063.45,INR,,OFF_CONTRACT,,2025-05-30
TXN001678,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,R&D,14940.07,INR,,OFF_CONTRACT,REQ00087,2025-12-30
TXN001685,CORPORATE_CARD,SUP0008,Orion Office Supplies,Office Supplies,Human Resources,1672.86,INR,CTR0003,ON_CONTRACT,REQ00417,2025-07-16
TXN001688,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Finance,13034.48,INR,,OFF_CONTRACT,REQ00355,2025-11-14
TXN001689,CORPORATE_CARD,SUP0008,Orion Office Supplies,Office Supplies,R&D,3399.08,INR,CTR0003,ON_CONTRACT,REQ00034,2026-03-05
TXN001697,CORPORATE_CARD,SUP0005,Cloudspan Software,IT Software & Licences,R&D,6020.37,INR,CTR0002,ON_CONTRACT,REQ00414,2025-12-10
TXN001701,CORPORATE_CARD,SUP0011,Sterling Advisory,Professional Services,Facilities,46517.93,INR,CTR0004,ON_CONTRACT,,2025-10-27
TXN001703,CORPORATE_CARD,SUP0026,Nexa Tech Pvt Ltd,IT Hardware,Marketing,23144.68,INR,,OFF_CONTRACT,REQ00741,2025-08-01
TXN001704,CORPORATE_CARD,SUP0009,Paperline Traders,Office Supplies,IT,2863.79,INR,,OFF_CONTRACT,REQ00473,2025-11-22
TXN001707,CORPORATE_CARD,SUP0025,NEXA TECHNOLOGIES PVT. LTD.,IT Hardware,R&D,50989.28,INR,,OFF_CONTRACT,REQ00428,2025-08-12
TXN001708,CORPORATE_CARD,SUP0005,Cloudspan Software,IT Software & Licences,Logistics,16835.81,INR,CTR0002,ON_CONTRACT,REQ00744,2025-05-01
TXN001712,CORPORATE_CARD,SUP0014,Skyroute Travel,Travel,Logistics,2244.15,INR,CTR0005,ON_CONTRACT,,2025-08-12
TXN001715,CORPORATE_CARD,SUP0016,Prime Facility Care,Facilities Maintenance,Human Resources,3264.52,INR,CTR0006,ON_CONTRACT,REQ00451,2026-03-11
TXN001718,CORPORATE_CARD,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,R&D,49593.03,INR,CTR0001,ON_CONTRACT,REQ00175,2025-09-24
TXN001723,CORPORATE_CARD,SUP0012,Cobalt Consulting,Professional Services,Finance,27948.77,INR,,OFF_CONTRACT,REQ00278,2026-01-09
TXN001725,CORPORATE_CARD,SUP0011,Sterling Advisory,Professional Services,Human Resources,37669.32,INR,CTR0004,ON_CONTRACT,,2025-05-17
TXN001730,CORPORATE_CARD,SUP0019,Lumen Creative,Marketing Services,Logistics,30012.98,INR,CTR0007,ON_CONTRACT,,2025-08-07
TXN001735,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Operations,9065.72,INR,,OFF_CONTRACT,REQ00514,2025-09-04
TXN001753,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,R&D,1411.52,INR,,OFF_CONTRACT,REQ00499,2025-04-25
TXN001758,CORPORATE_CARD,SUP0018,Urban Upkeep,Facilities Maintenance,IT,9894.11,INR,,OFF_CONTRACT,REQ00301,2025-04-04
TXN001760,CORPORATE_CARD,SUP0016,Prime Facility Care,Facilities Maintenance,Finance,9008.55,INR,CTR0006,ON_CONTRACT,,2026-01-21
TXN001771,CORPORATE_CARD,SUP0014,Skyroute Travel,Travel,Logistics,15763.68,INR,CTR0005,ON_CONTRACT,REQ00282,2026-02-26
TXN001783,CORPORATE_CARD,SUP0021,Pulse Marketing Co,Marketing Services,Finance,19030.93,INR,,OFF_CONTRACT,,2025-11-23
TXN001790,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Finance,13906.23,INR,,OFF_CONTRACT,REQ00027,2026-01-04
TXN001794,CORPORATE_CARD,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,IT,40131.35,INR,CTR0001,ON_CONTRACT,,2025-10-03
TXN001799,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,Marketing,4543.23,INR,,OFF_CONTRACT,REQ00843,2025-06-22
TXN001804,CORPORATE_CARD,SUP0005,Cloudspan Software,IT Software & Licences,Finance,9047.45,INR,CTR0002,ON_CONTRACT,,2025-04-21
TXN001814,CORPORATE_CARD,SUP0021,Pulse Marketing Co,Marketing Services,Logistics,5829.19,INR,,OFF_CONTRACT,,2025-12-24
TXN001822,CORPORATE_CARD,SUP0011,Sterling Advisory,Professional Services,Finance,16711.91,INR,CTR0004,ON_CONTRACT,,2025-06-26
TXN001825,CORPORATE_CARD,SUP0021,Pulse Marketing Co,Marketing Services,Facilities,34128.74,INR,,OFF_CONTRACT,,2025-08-29
TXN001834,CORPORATE_CARD,SUP0013,Adept Partners,Professional Services,Operations,87302.98,INR,,OFF_CONTRACT,REQ00589,2025-04-28
TXN001839,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Marketing,21491.92,INR,,OFF_CONTRACT,,2026-03-15
TXN001841,CORPORATE_CARD,SUP0006,Vertex Licensing,IT Software & Licences,Marketing,19996.08,INR,,OFF_CONTRACT,REQ00507,2025-06-01
TXN001856,CORPORATE_CARD,SUP0007,Meridian Softworks,IT Software & Licences,Operations,10212.27,INR,,OFF_CONTRACT,REQ00139,2025-11-16
TXN001857,CORPORATE_CARD,SUP0013,Adept Partners,Professional Services,IT,53863.33,INR,,OFF_CONTRACT,REQ00330,2026-01-13
TXN001860,CORPORATE_CARD,SUP0027,Orion Office Supplies Ltd,Office Supplies,R&D,5819.53,INR,,OFF_CONTRACT,REQ00551,2025-04-27
TXN001866,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,Human Resources,30810.68,INR,,OFF_CONTRACT,REQ00900,2026-03-01
TXN001874,CORPORATE_CARD,SUP0006,Vertex Licensing,IT Software & Licences,Operations,29064.62,INR,,OFF_CONTRACT,,2025-09-10
TXN001877,CORPORATE_CARD,SUP0005,Cloudspan Software,IT Software & Licences,IT,19305.64,INR,CTR0002,ON_CONTRACT,,2025-05-06
TXN001883,CORPORATE_CARD,SUP0019,Lumen Creative,Marketing Services,Logistics,31077.27,INR,CTR0007,ON_CONTRACT,,2025-09-24
TXN001885,CORPORATE_CARD,SUP0027,Orion Office Supplies Ltd,Office Supplies,Marketing,2493.74,INR,,OFF_CONTRACT,REQ00022,2025-11-08
TXN001894,CORPORATE_CARD,SUP0014,Skyroute Travel,Travel,Marketing,7976.23,INR,CTR0005,ON_CONTRACT,REQ00480,2025-08-04
TXN001916,CORPORATE_CARD,SUP0006,Vertex Licensing,IT Software & Licences,Marketing,33688.83,INR,,OFF_CONTRACT,,2025-11-22
TXN001917,CORPORATE_CARD,SUP0017,GreenEdge Services,Facilities Maintenance,Marketing,10540.2,INR,,OFF_CONTRACT,REQ00094,2025-04-02
TXN001920,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,IT,18938.51,INR,,OFF_CONTRACT,REQ00203,2025-08-13
TXN001924,CORPORATE_CARD,SUP0012,Cobalt Consulting,Professional Services,Facilities,50498.2,INR,,OFF_CONTRACT,REQ00506,2025-09-24
TXN001927,CORPORATE_CARD,SUP0007,Meridian Softworks,IT Software & Licences,Finance,18861.71,INR,,OFF_CONTRACT,REQ00782,2025-12-07
TXN001928,CORPORATE_CARD,SUP0018,Urban Upkeep,Facilities Maintenance,R&D,8487.97,INR,,OFF_CONTRACT,REQ00473,2025-09-14
TXN001947,CORPORATE_CARD,SUP0016,Prime Facility Care,Facilities Maintenance,Finance,11599.51,INR,CTR0006,ON_CONTRACT,REQ00322,2026-02-04
TXN001950,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,Marketing,16507.9,INR,,OFF_CONTRACT,REQ00392,2026-01-10
TXN001952,CORPORATE_CARD,SUP0014,Skyroute Travel,Travel,Finance,6142.38,INR,CTR0005,ON_CONTRACT,,2025-06-03
TXN001954,CORPORATE_CARD,SUP0002,Zenith Computing,IT Hardware,Human Resources,37351.39,INR,,OFF_CONTRACT,REQ00775,2026-01-17
TXN001955,CORPORATE_CARD,SUP0002,Zenith Computing,IT Hardware,Marketing,65444.6,INR,,OFF_CONTRACT,REQ00536,2025-06-23
TXN001959,CORPORATE_CARD,SUP0012,Cobalt Consulting,Professional Services,Logistics,55083.34,INR,,OFF_CONTRACT,REQ00225,2025-07-29
TXN001968,CORPORATE_CARD,SUP0013,Adept Partners,Professional Services,Human Resources,46413.72,INR,,OFF_CONTRACT,REQ00056,2026-02-26
TXN001975,CORPORATE_CARD,SUP0006,Vertex Licensing,IT Software & Licences,Human Resources,11092.69,INR,,OFF_CONTRACT,REQ00468,2025-07-14
TXN001978,CORPORATE_CARD,SUP0014,Skyroute Travel,Travel,Marketing,12706.6,INR,CTR0005,ON_CONTRACT,REQ00408,2026-03-14
TXN001981,CORPORATE_CARD,SUP0013,Adept Partners,Professional Services,IT,34713.28,INR,,OFF_CONTRACT,,2025-04-23
TXN001982,CORPORATE_CARD,SUP0019,Lumen Creative,Marketing Services,IT,51305.2,INR,CTR0007,ON_CONTRACT,REQ00091,2026-02-01
TXN001984,CORPORATE_CARD,SUP0008,Orion Office Supplies,Office Supplies,Finance,3566.77,INR,CTR0003,ON_CONTRACT,REQ00356,2025-08-28
TXN001985,CORPORATE_CARD,SUP0027,Orion Office Supplies Ltd,Office Supplies,Facilities,1380.81,INR,,OFF_CONTRACT,,2025-06-10
TXN001992,CORPORATE_CARD,SUP0005,Cloudspan Software,IT Software & Licences,Operations,6232.84,INR,CTR0002,ON_CONTRACT,,2025-12-15
TXN002002,CORPORATE_CARD,SUP0005,Cloudspan Software,IT Software & Licences,IT,9104.0,INR,CTR0002,ON_CONTRACT,REQ00566,2026-03-27
TXN002005,CORPORATE_CARD,SUP0021,Pulse Marketing Co,Marketing Services,Logistics,9559.65,INR,,OFF_CONTRACT,REQ00463,2025-08-29
TXN002006,CORPORATE_CARD,SUP0008,Orion Office Supplies,Office Supplies,Facilities,5411.97,INR,CTR0003,ON_CONTRACT,REQ00498,2025-08-06
TXN002007,CORPORATE_CARD,SUP0024,Nexa Technologies,IT Hardware,IT,32784.84,INR,,OFF_CONTRACT,REQ00229,2025-09-22
TXN002021,CORPORATE_CARD,SUP0003,BluePeak Systems,IT Hardware,Marketing,45691.7,INR,,OFF_CONTRACT,REQ00810,2025-12-17
TXN002034,CORPORATE_CARD,SUP0016,Prime Facility Care,Facilities Maintenance,R&D,15424.04,INR,CTR0006,ON_CONTRACT,REQ00194,2025-08-09
TXN002043,CORPORATE_CARD,SUP0028,ORION OFFICE SUPPLIES,Office Supplies,Facilities,6227.28,INR,,OFF_CONTRACT,REQ00866,2025-10-26
TXN002044,CORPORATE_CARD,SUP0011,Sterling Advisory,Professional Services,Human Resources,26766.56,INR,CTR0004,ON_CONTRACT,REQ00245,2026-03-10
TXN002067,CORPORATE_CARD,SUP0021,Pulse Marketing Co,Marketing Services,R&D,20078.16,INR,,OFF_CONTRACT,,2025-12-25
TXN002073,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,R&D,7583.98,INR,,OFF_CONTRACT,,2025-08-04
TXN002089,CORPORATE_CARD,SUP0014,Skyroute Travel,Travel,Human Resources,20467.9,INR,CTR0005,ON_CONTRACT,,2025-08-10
TXN002091,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,R&D,23046.63,INR,,OFF_CONTRACT,,2025-09-01
TXN002092,CORPORATE_CARD,SUP0005,Cloudspan Software,IT Software & Licences,Finance,50524.86,INR,CTR0002,ON_CONTRACT,,2025-04-30
TXN002097,CORPORATE_CARD,SUP0006,Vertex Licensing,IT Software & Licences,Marketing,14752.27,INR,,OFF_CONTRACT,,2025-04-02
TXN002103,CORPORATE_CARD,SUP0008,Orion Office Supplies,Office Supplies,Human Resources,1007.38,INR,CTR0003,ON_CONTRACT,REQ00873,2025-09-21
TXN002115,CORPORATE_CARD,SUP0022,Transcore Logistics,Logistics & Freight,Finance,18258.17,INR,CTR0008,ON_CONTRACT,,2026-02-09
TXN002127,CORPORATE_CARD,SUP0005,Cloudspan Software,IT Software & Licences,Human Resources,18569.78,INR,CTR0002,ON_CONTRACT,REQ00437,2025-07-14
TXN002137,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Operations,3899.11,INR,,OFF_CONTRACT,REQ00364,2025-04-09
TXN002144,CORPORATE_CARD,SUP0007,Meridian Softworks,IT Software & Licences,Finance,13060.78,INR,,OFF_CONTRACT,REQ00096,2025-06-10
TXN002156,CORPORATE_CARD,SUP0014,Skyroute Travel,Travel,Human Resources,11534.67,INR,CTR0005,ON_CONTRACT,,2025-12-11
TXN002160,CORPORATE_CARD,SUP0005,Cloudspan Software,IT Software & Licences,IT,34189.78,INR,CTR0002,ON_CONTRACT,REQ00350,2025-07-15
TXN002161,CORPORATE_CARD,SUP0022,Transcore Logistics,Logistics & Freight,Finance,25472.28,INR,CTR0008,ON_CONTRACT,,2025-10-11
TXN002178,CORPORATE_CARD,SUP0019,Lumen Creative,Marketing Services,Operations,19905.98,INR,CTR0007,ON_CONTRACT,REQ00045,2025-07-14
TXN002183,CORPORATE_CARD,SUP0011,Sterling Advisory,Professional Services,IT,14669.71,INR,CTR0004,ON_CONTRACT,,2025-12-07
TXN002187,CORPORATE_CARD,SUP0009,Paperline Traders,Office Supplies,Operations,8148.04,INR,,OFF_CONTRACT,REQ00303,2025-11-22
TXN002193,CORPORATE_CARD,SUP0015,Voyager Corporate Travel,Travel,Logistics,26154.38,INR,,OFF_CONTRACT,REQ00609,2025-12-29
TXN002201,CORPORATE_CARD,SUP0005,Cloudspan Software,IT Software & Licences,Facilities,20154.07,INR,CTR0002,ON_CONTRACT,,2025-09-12
TXN002205,CORPORATE_CARD,SUP0017,GreenEdge Services,Facilities Maintenance,Finance,23965.73,INR,,OFF_CONTRACT,REQ00689,2025-05-29
TXN002231,CORPORATE_CARD,SUP0006,Vertex Licensing,IT Software & Licences,IT,26647.46,INR,,OFF_CONTRACT,,2025-07-11
TXN002232,CORPORATE_CARD,SUP0013,Adept Partners,Professional Services,Finance,10492.89,INR,,OFF_CONTRACT,,2025-04-21
TXN002239,CORPORATE_CARD,SUP0011,Sterling Advisory,Professional Services,Facilities,14357.38,INR,CTR0004,ON_CONTRACT,REQ00073,2025-06-03
TXN002248,CORPORATE_CARD,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Operations,26434.23,INR,CTR0001,ON_CONTRACT,REQ00180,2025-07-21
TXN002263,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Logistics,24718.09,INR,,OFF_CONTRACT,REQ00222,2025-09-06
TXN002270,CORPORATE_CARD,SUP0007,Meridian Softworks,IT Software & Licences,Finance,515172.56,INR,,OFF_CONTRACT,,2025-06-01
TXN002278,CORPORATE_CARD,SUP0012,Cobalt Consulting,Professional Services,Finance,49468.42,INR,,OFF_CONTRACT,REQ00287,2025-08-17
TXN002280,CORPORATE_CARD,SUP0027,Orion Office Supplies Ltd,Office Supplies,Facilities,1194.36,INR,,OFF_CONTRACT,,2025-12-08
TXN002300,CORPORATE_CARD,SUP0028,ORION OFFICE SUPPLIES,Office Supplies,Finance,2432.46,INR,,OFF_CONTRACT,REQ00344,2026-01-02
TXN002305,CORPORATE_CARD,SUP0018,Urban Upkeep,Facilities Maintenance,R&D,14429.27,INR,,OFF_CONTRACT,,2026-02-01
TXN002308,CORPORATE_CARD,SUP0023,FleetBridge Cargo,Logistics & Freight,Operations,17853.71,INR,,OFF_CONTRACT,,2025-10-23
TXN002312,CORPORATE_CARD,SUP0019,Lumen Creative,Marketing Services,Finance,27933.53,INR,CTR0007,ON_CONTRACT,REQ00201,2025-12-09
TXN002314,CORPORATE_CARD,SUP0011,Sterling Advisory,Professional Services,Finance,77784.25,INR,CTR0004,ON_CONTRACT,,2025-10-17
TXN002315,CORPORATE_CARD,SUP0020,BrightArc Media,Marketing Services,Facilities,50998.72,INR,,OFF_CONTRACT,REQ00555,2025-06-30
TXN002318,CORPORATE_CARD,SUP0008,Orion Office Supplies,Office Supplies,Operations,4474.66,INR,CTR0003,ON_CONTRACT,,2025-07-09
TXN002329,CORPORATE_CARD,SUP0011,Sterling Advisory,Professional Services,R&D,45118.52,INR,CTR0004,ON_CONTRACT,REQ00867,2025-12-25
