transaction_id,source_system,supplier_id,supplier_name,category,department,amount,currency,contract_id,contract_status,requisition_id,transaction_date
TXN000722,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Facilities,780852.85,INR,,OFF_CONTRACT,REQ00860,2025-06-14
TXN000724,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Marketing,68771.89,INR,CTR0005,ON_CONTRACT,REQ00781,2026-02-08
TXN000731,ERP_EXPORT,SUP0002,Zenith Computing,IT Hardware,R&D,50461.2,INR,,OFF_CONTRACT,,2025-04-21
TXN000733,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,IT,67211.37,INR,CTR0008,ON_CONTRACT,,2025-06-12
TXN000734,ERP_EXPORT,SUP0023,FleetBridge Cargo,Logistics & Freight,Facilities,55414.43,INR,,OFF_CONTRACT,REQ00600,2026-03-23
TXN000735,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,IT,10253.1,INR,CTR0003,ON_CONTRACT,REQ00605,2026-03-31
TXN000736,ERP_EXPORT,SUP0011,Sterling Advisory,Professional Services,Marketing,224212.11,INR,CTR0004,ON_CONTRACT,,2025-06-03
TXN000737,ERP_EXPORT,SUP0005,Cloudspan Software,IT Software & Licences,Finance,56206.74,INR,CTR0002,ON_CONTRACT,REQ00725,2025-10-14
TXN000738,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,  it  ,20781.79,INR,CTR0003,ON_CONTRACT,,2026-01-15
TXN000739,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,IT,12100.1,INR,CTR0003,ON_CONTRACT,REQ00317,2025-11-15
TXN000740,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Marketing,38909.44,INR,CTR0005,ON_CONTRACT,,2025-04-02
TXN000741,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Logistics,45939.74,INR,CTR0005,ON_CONTRACT,REQ00006,2026-02-06
TXN000742,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Logistics,37014.36,INR,CTR0008,ON_CONTRACT,REQ00453,2025-05-11
TXN000743,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,,Operations,140879.45,INR,CTR0001,ON_CONTRACT,REQ00152,2025-04-29
TXN000745,ERP_EXPORT,SUP0005,Cloudspan Software,IT Software & Licences,Human Resources,39382.33,INR,CTR0002,ON_CONTRACT,,2026-03-21
TXN000746,ERP_EXPORT,SUP0028,ORION OFFICE SUPPLIES,Office Supplies,IT,22690.22,INR,,OFF_CONTRACT,REQ00307,2025-09-13
TXN000748,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Operations,52571.33,INR,CTR0005,ON_CONTRACT,,2026-02-08
TXN000751,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Logistics,4688.65,INR,CTR0003,ON_CONTRACT,REQ00185,2026-02-07
TXN000754,ERP_EXPORT,SUP0011,Sterling Advisory,Professional Services,Human Resources,110330.18,INR,CTR0004,ON_CONTRACT,REQ00070,2025-09-05
TXN000755,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,IT,19420.31,INR,CTR0005,ON_CONTRACT,REQ00342,2025-09-22
TXN000758,ERP_EXPORT,SUP0003,BluePeak Systems,IT Hardware,Finance,107686.47,INR,,OFF_CONTRACT,,2025-04-10
TXN000759,ERP_EXPORT,SUP0011,Sterling Advisory,Professional Services,Finance,227717.44,INR,CTR0004,ON_CONTRACT,REQ00153,2025-08-22
TXN000760,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Marketing,147232.57,INR,CTR0001,ON_CONTRACT,,2025-10-17
TXN000762,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Operations,73316.92,INR,CTR0001,ON_CONTRACT,REQ00850,2025-09-02
TXN000763,ERP_EXPORT,SUP0011,Sterling Advisory,Professional Services,Finance,92182.72,INR,CTR0004,ON_CONTRACT,,2025-07-13
TXN000764,ERP_EXPORT,SUP0005,Cloudspan Software,IT Software & Licences,Logistics,93114.36,INR,CTR0002,ON_CONTRACT,,2025-06-18
TXN000765,ERP_EXPORT,SUP0011,Sterling Advisory,Professional Services,Human Resources,47041.81,INR,CTR0004,ON_CONTRACT,,2025-06-13
TXN000771,ERP_EXPORT,SUP0011,Sterling Advisory,Professional Services,Finance,63232.66,INR,CTR0004,ON_CONTRACT,REQ00052,2025-06-06
TXN000773,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Operations,22581.56,INR,CTR0008,ON_CONTRACT,,2026-03-10
TXN000774,ERP_EXPORT,SUP0006,Vertex Licensing,IT Software & Licences,Facilities,56715.17,INR,,OFF_CONTRACT,,2026-03-24
TXN000775,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Logistics,78175.52,INR,CTR0008,ON_CONTRACT,REQ00230,2025-06-13
TXN000776,ERP_EXPORT,SUP0015,Voyager Corporate Travel,Travel,Finance,20293.23,INR,,OFF_CONTRACT,,2025-09-14
TXN000777,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Facilities,31027.87,INR,CTR0008,ON_CONTRACT,REQ00473,2025-06-27
TXN000778,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,R&D,67224.71,INR,CTR0005,ON_CONTRACT,,2025-05-25
TXN000779,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,Human Resources,53202.19,INR,CTR0006,ON_CONTRACT,REQ00411,2026-01-28
TXN000780,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,Marketing,109760.67,INR,CTR0007,ON_CONTRACT,,2025-10-14
TXN000782,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,Facilities,42563.47,INR,CTR0006,ON_CONTRACT,,2026-03-31
TXN000783,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Finance,32899.32,INR,CTR0008,ON_CONTRACT,,2025-11-14
TXN000784,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Facilities,9951.01,INR,CTR0003,ON_CONTRACT,,2026-01-31
TXN000786,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Logistics,22894.36,INR,CTR0003,ON_CONTRACT,REQ00698,2025-09-10
TXN000788,ERP_EXPORT,SUP0018,Urban Upkeep,Facilities Maintenance,R&D,34051.09,INR,,OFF_CONTRACT,,2025-08-29
TXN000789,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,IT,96610.9,INR,CTR0001,ON_CONTRACT,REQ00574,2025-10-01
TXN000790,ERP_EXPORT,SUP0005,Cloudspan Software,IT Software & Licences,R&D,114464.75,INR,CTR0002,ON_CONTRACT,,2026-03-31
TXN000791,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,Operations,41469.2,INR,CTR0007,ON_CONTRACT,,2025-11-30
TXN000792,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Finance,15483.29,INR,CTR0003,ON_CONTRACT,,2025-06-18
TXN000793,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Facilities,49482.87,INR,CTR0005,ON_CONTRACT,,2025-06-13
TXN000796,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,Operations,142097.35,INR,CTR0007,ON_CONTRACT,,2025-08-16
TXN000797,ERP_EXPORT,SUP0021,Pulse Marketing Co,Marketing Services,IT,150496.56,INR,,OFF_CONTRACT,,2026-03-27
TXN000798,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,Facilities,43907.99,INR,CTR0006,ON_CONTRACT,REQ00749,2025-12-26
TXN000799,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Facilities,65125.37,INR,CTR0005,ON_CONTRACT,REQ00646,2026-03-06
TXN000800,ERP_EXPORT,SUP0005,Cloudspan Software,IT Software & Licences,Human Resources,111862.44,INR,CTR0002,ON_CONTRACT,,2025-09-23
TXN000801,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Logistics,134621.99,INR,CTR0001,ON_CONTRACT,,2025-09-17
TXN000803,ERP_EXPORT,SUP0015,Voyager Corporate Travel,Travel,Logistics,55255.65,INR,,OFF_CONTRACT,,2026-01-19
TXN000804,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,IT,119040.83,INR,CTR0001,ON_CONTRACT,REQ00085,2025-06-04
TXN000805,ERP_EXPORT,SUP0006,Vertex Licensing,IT Software & Licences,Human Resources,59533.72,INR,,OFF_CONTRACT,REQ00264,2025-04-08
TXN000812,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Finance,155029.2,INR,CTR0001,ON_CONTRACT,,2025-11-08
TXN000813,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Facilities,18222.34,INR,CTR0005,ON_CONTRACT,REQ00599,2025-10-18
TXN000815,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Facilities,159833.94,INR,CTR0001,ON_CONTRACT,,2025-09-27
TXN000816,ERP_EXPORT,SUP0012,Cobalt Consulting,Professional Services,IT,148955.99,INR,,OFF_CONTRACT,,2025-04-30
TXN000817,ERP_EXPORT,SUP0013,Adept Partners,Professional Services,Facilities,164167.84,INR,,OFF_CONTRACT,REQ00620,2025-06-06
TXN000819,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Facilities,3259.52,INR,CTR0003,ON_CONTRACT,,2025-08-20
TXN000821,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,Human Resources,132399.48,INR,CTR0007,ON_CONTRACT,REQ00072,2025-12-08
TXN000822,ERP_EXPORT,SUP0011,Sterling Advisory,Professional Services,Logistics,40972.72,INR,CTR0004,ON_CONTRACT,REQ00554,2025-11-07
TXN000823,ERP_EXPORT,SUP0011,Sterling Advisory,Professional Services,Logistics,110034.83,INR,CTR0004,ON_CONTRACT,,2025-05-23
TXN000824,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Human Resources,86716.15,INR,CTR0001,ON_CONTRACT,,2025-04-10
TXN000828,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,Facilities,30817.19,INR,CTR0006,ON_CONTRACT,REQ00874,2025-09-22
TXN000832,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,IT,95128.13,INR,CTR0001,ON_CONTRACT,REQ00217,2026-03-01
TXN000838,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Facilities,81171.05,INR,CTR0001,ON_CONTRACT,REQ00776,2025-10-30
TXN000839,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Logistics,15353.53,INR,CTR0003,ON_CONTRACT,REQ00596,2025-04-21
TXN000841,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Facilities,13086.84,INR,CTR0008,ON_CONTRACT,,2026-01-29
TXN000843,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,R&D,6094.83,INR,CTR0003,ON_CONTRACT,REQ00179,2026-02-07
TXN000845,ERP_EXPORT,SUP0011,Sterling Advisory,Professional Services,Facilities,71219.17,INR,CTR0004,ON_CONTRACT,,2026-01-02
TXN000849,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Operations,53682.19,INR,CTR0008,ON_CONTRACT,,2025-09-14
TXN000850,ERP_EXPORT,SUP0012,Cobalt Consulting,Professional Services,Operations,165030.85,INR,,OFF_CONTRACT,,2025-07-12
TXN000851,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,Logistics,29390.71,INR,CTR0007,ON_CONTRACT,REQ00447,2025-06-14
TXN000852,ERP_EXPORT,SUP0012,Cobalt Consulting,Professional Services,Finance,197491.7,INR,,OFF_CONTRACT,REQ00738,2025-07-09
TXN000853,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,IT,22594.34,INR,CTR0006,ON_CONTRACT,,2025-05-01
TXN000855,ERP_EXPORT,SUP0013,Adept Partners,Professional Services,Marketing,83079.32,INR,,OFF_CONTRACT,,2026-01-09
TXN000857,ERP_EXPORT,SUP0023,FleetBridge Cargo,Logistics & Freight,R&D,15033.62,INR,,OFF_CONTRACT,,2025-08-05
TXN000858,ERP_EXPORT,SUP0011,Sterling Advisory,Professional Services,Marketing,139134.06,INR,CTR0004,ON_CONTRACT,,2025-04-03
TXN000860,ERP_EXPORT,SUP0005,Cloudspan Software,IT Software & Licences,IT,21899.41,INR,CTR0002,ON_CONTRACT,,2025-10-26
TXN000861,ERP_EXPORT,SUP0011,Sterling Advisory,Professional Services,Facilities,202860.8,INR,CTR0004,ON_CONTRACT,REQ00686,2025-09-04
TXN000863,ERP_EXPORT,SUP0027,Orion Office Supplies Ltd,Office Supplies,Finance,14060.98,INR,,OFF_CONTRACT,,2026-03-27
TXN000864,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Finance,93318.23,INR,CTR0001,ON_CONTRACT,REQ00304,2025-11-05
TXN000866,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,Logistics,43578.42,INR,CTR0006,ON_CONTRACT,,2025-10-05
TXN000867,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,Facilities,19314.41,INR,CTR0006,ON_CONTRACT,,2025-07-14
TXN000868,ERP_EXPORT,SUP0009,Paperline Traders,Office Supplies,Logistics,6184.35,INR,,OFF_CONTRACT,,2026-01-23
TXN000869,ERP_EXPORT,SUP0011,Sterling Advisory,Professional Services,Human Resources,220974.98,INR,CTR0004,ON_CONTRACT,REQ00434,2025-08-20
TXN000870,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Logistics,171647.9,INR,CTR0001,ON_CONTRACT,REQ00850,2025-06-02
TXN000872,ERP_EXPORT,SUP0005,Cloudspan Software,IT Software & Licences,Facilities,43428.19,INR,CTR0002,ON_CONTRACT,REQ00283,2025-05-28
TXN000874,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,IT,11400.89,INR,CTR0003,ON_CONTRACT,REQ00065,2025-04-12
TXN000876,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Human Resources,24960.67,INR,CTR0008,ON_CONTRACT,REQ00267,2025-07-26
TXN000877,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,IT,71425.69,INR,CTR0008,ON_CONTRACT,REQ00292,2025-11-20
TXN000878,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Human Resources,17155.25,INR,CTR0003,ON_CONTRACT,REQ00180,2026-03-29
TXN000879,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Finance,2623.21,INR,CTR0003,ON_CONTRACT,,2025-11-12
TXN000880,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,IT,26201.72,INR,CTR0005,ON_CONTRACT,,2025-09-24
TXN000881,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Marketing,7314.72,INR,CTR0003,ON_CONTRACT,REQ00125,2025-04-13
TXN000883,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,Human Resources,11182.63,INR,CTR0006,ON_CONTRACT,,2026-01-19
TXN000884,ERP_EXPORT,SUP0027,Orion Office Supplies Ltd,Office Supplies,Facilities,4394.5,INR,,OFF_CONTRACT,,2025-04-21
TXN000885,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,IT,20398.07,INR,CTR0003,ON_CONTRACT,REQ00862,2025-07-22
TXN000886,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Operations,26819.21,INR,CTR0008,ON_CONTRACT,,2025-07-23
TXN000887,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Logistics,61525.18,INR,CTR0005,ON_CONTRACT,,2025-05-15
TXN000888,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,IT,53345.59,INR,CTR0007,ON_CONTRACT,,2025-10-02
TXN000892,ERP_EXPORT,SUP0028,ORION OFFICE SUPPLIES,Office Supplies,Operations,21681.02,INR,,OFF_CONTRACT,REQ00889,2025-12-25
TXN000894,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Marketing,40569.05,INR,CTR0005,ON_CONTRACT,REQ00853,2025-10-13
TXN000895,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Human Resources,62782.98,INR,CTR0005,ON_CONTRACT,,2025-09-03
TXN000896,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,IT,29013.7,INR,CTR0008,ON_CONTRACT,,2025-06-18
TXN000899,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,Human Resources,10780.12,INR,CTR0006,ON_CONTRACT,,2025-11-30
TXN000901,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Finance,6781.38,INR,CTR0003,ON_CONTRACT,REQ00365,2025-04-25
TXN000904,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,Marketing,44982.49,INR,CTR0006,ON_CONTRACT,REQ00531,2025-08-23
TXN000905,ERP_EXPORT,SUP0017,GreenEdge Services,Facilities Maintenance,Marketing,35285.47,INR,,OFF_CONTRACT,REQ00159,2025-12-14
TXN000907,ERP_EXPORT,SUP0027,Orion Office Supplies Ltd,Office Supplies,Finance,20801.2,INR,,OFF_CONTRACT,REQ00453,2026-01-31
TXN000908,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,Facilities,30509.04,INR,CTR0006,ON_CONTRACT,REQ00878,2026-03-22
TXN000909,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Operations,7966.74,INR,CTR0003,ON_CONTRACT,REQ00081,2025-11-04
TXN000912,ERP_EXPORT,SUP0007,Meridian Softworks,IT Software & Licences,Operations,43146.68,INR,,OFF_CONTRACT,REQ00360,2025-04-15
TXN000914,ERP_EXPORT,SUP0011,Sterling Advisory,Professional Services,IT,125976.45,INR,CTR0004,ON_CONTRACT,REQ00733,2025-07-08
TXN000916,ERP_EXPORT,SUP0013,Adept Partners,Professional Services,Marketing,131586.57,INR,,OFF_CONTRACT,REQ00110,2025-07-02
TXN000917,ERP_EXPORT,SUP0017,GreenEdge Services,Facilities Maintenance,Operations,27667.95,INR,,OFF_CONTRACT,REQ00780,2025-09-08
TXN000918,ERP_EXPORT,SUP0005,Cloudspan Software,IT Software & Licences,Logistics,114587.6,INR,CTR0002,ON_CONTRACT,,2026-03-27
TXN000919,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Finance,70615.68,INR,CTR0005,ON_CONTRACT,REQ00395,2025-08-24
TXN000920,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Logistics,23629.39,INR,CTR0008,ON_CONTRACT,REQ00418,2025-08-27
TXN000921,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,Logistics,141585.52,INR,CTR0007,ON_CONTRACT,,2025-10-06
TXN000923,ERP_EXPORT,SUP0005,Cloudspan Software,IT Software & Licences,Operations,108927.98,INR,CTR0002,ON_CONTRACT,REQ00610,2025-10-24
TXN000924,ERP_EXPORT,SUP0005,Cloudspan Software,IT Software & Licences,Logistics,98984.8,INR,CTR0002,ON_CONTRACT,REQ00731,2026-01-23
TXN000925,ERP_EXPORT,SUP0015,Voyager Corporate Travel,Travel,R&D,42867.51,INR,,OFF_CONTRACT,,2025-12-18
TXN000926,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Facilities,9842.48,INR,CTR0005,ON_CONTRACT,REQ00510,2025-07-28
TXN000929,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Human Resources,59945.21,INR,CTR0005,ON_CONTRACT,REQ00829,2026-01-02
TXN000931,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Human Resources,23566.55,INR,CTR0008,ON_CONTRACT,,2025-06-24
TXN000932,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,R&D,81299.21,INR,CTR0008,ON_CONTRACT,REQ00113,2026-01-17
TXN000934,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,Human Resources,93596.63,INR,CTR0007,ON_CONTRACT,REQ00029,2026-01-28
TXN000935,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,IT,51610.29,INR,CTR0001,ON_CONTRACT,,2026-02-15
TXN000936,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,Finance,26338.44,INR,CTR0006,ON_CONTRACT,REQ00058,2026-03-05
TXN000938,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,IT,64857.93,INR,CTR0006,ON_CONTRACT,REQ00885,2025-11-03
TXN000943,ERP_EXPORT,SUP0005,Cloudspan Software,IT Software & Licences,R&D,83399.14,INR,CTR0002,ON_CONTRACT,REQ00815,2025-05-10
TXN000944,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Finance,76038.83,INR,CTR0005,ON_CONTRACT,REQ00412,2025-08-07
TXN000945,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,IT,29132.97,INR,CTR0008,ON_CONTRACT,,2025-12-21
TXN000946,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Logistics,2252.9,INR,CTR0003,ON_CONTRACT,REQ00654,2025-12-29
TXN000948,ERP_EXPORT,SUP0015,Voyager Corporate Travel,Travel,Facilities,81801.53,INR,,OFF_CONTRACT,,2025-10-29
TXN000949,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Operations,79658.99,INR,CTR0005,ON_CONTRACT,REQ00117,2025-06-16
TXN000951,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,Marketing,104072.36,INR,CTR0007,ON_CONTRACT,REQ00030,2025-08-11
TXN000952,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,IT,62533.01,INR,CTR0005,ON_CONTRACT,,2025-12-05
TXN000956,ERP_EXPORT,SUP0006,Vertex Licensing,IT Software & Licences,R&D,55229.55,INR,,OFF_CONTRACT,,2025-07-30
TXN000957,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,Operations,92648.48,INR,CTR0007,ON_CONTRACT,,2025-11-12
TXN000958,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,Logistics,26575.24,INR,CTR0007,ON_CONTRACT,REQ00717,2025-05-28
TXN000959,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,Operations,19977.0,INR,CTR0006,ON_CONTRACT,,2025-06-14
TXN000960,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,Human Resources,54282.02,INR,CTR0006,ON_CONTRACT,REQ00621,2025-04-18
TXN000962,ERP_EXPORT,SUP0018,Urban Upkeep,Facilities Maintenance,Operations,46189.13,INR,,OFF_CONTRACT,,2025-10-16
TXN000967,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,IT,53142.75,INR,CTR0006,ON_CONTRACT,,2025-07-04
TXN000968,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Operations,36661.1,INR,CTR0008,ON_CONTRACT,,2025-09-08
TXN000969,ERP_EXPORT,SUP0005,Cloudspan Software,IT Software & Licences,Marketing,74472.49,INR,CTR0002,ON_CONTRACT,,2026-03-18
TXN000970,ERP_EXPORT,SUP0020,BrightArc Media,Marketing Services,Marketing,86647.06,INR,,OFF_CONTRACT,REQ00704,2026-01-29
TXN000971,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,Finance,49820.27,INR,CTR0006,ON_CONTRACT,REQ00898,2025-10-11
TXN000972,ERP_EXPORT,SUP0011,Sterling Advisory,Professional Services,Operations,236734.25,INR,CTR0004,ON_CONTRACT,,2025-11-23
TXN000975,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Logistics,29833.39,INR,CTR0001,ON_CONTRACT,,2025-12-10
TXN000976,ERP_EXPORT,SUP0005,Cloudspan Software,IT Software & Licences,Human Resources,42537.72,INR,CTR0002,ON_CONTRACT,REQ00507,2025-10-13
TXN000977,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Operations,15686.79,INR,CTR0003,ON_CONTRACT,,2025-08-23
TXN000978,ERP_EXPORT,SUP0011,Sterling Advisory,Professional Services,Marketing,50799.42,INR,CTR0004,ON_CONTRACT,REQ00269,2025-07-30
TXN000979,ERP_EXPORT,SUP0023,FleetBridge Cargo,Logistics & Freight,Logistics,53198.4,INR,,OFF_CONTRACT,REQ00481,2025-06-08
TXN000981,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Finance,76807.8,INR,CTR0001,ON_CONTRACT,,2026-03-10
TXN000982,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,R&D,144491.39,INR,CTR0001,ON_CONTRACT,REQ00405,2026-03-10
TXN000985,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,IT,121946.43,INR,CTR0007,ON_CONTRACT,,2025-12-12
TXN000986,ERP_EXPORT,SUP0015,Voyager Corporate Travel,Travel,  it  ,48630.29,INR,,OFF_CONTRACT,,2025-08-14
TXN000987,ERP_EXPORT,SUP0016,Prime Facility Care,Facilities Maintenance,Logistics,51304.14,INR,CTR0006,ON_CONTRACT,,2025-06-17
TXN000988,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Operations,48090.67,INR,CTR0008,ON_CONTRACT,REQ00482,2025-08-12
TXN000989,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Logistics,7667.25,INR,CTR0003,ON_CONTRACT,REQ00366,2026-03-30
TXN000990,ERP_EXPORT,SUP0022,Transcore Logistics,Logistics & Freight,Marketing,79985.49,INR,CTR0008,ON_CONTRACT,REQ00096,2025-07-14
TXN000991,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Human Resources,73552.1,INR,CTR0005,ON_CONTRACT,,2026-03-06
TXN000996,ERP_EXPORT,SUP0001,Nexa Technologies Pvt Ltd,IT Hardware,Logistics,39195.22,INR,CTR0001,ON_CONTRACT,REQ00750,2026-01-17
TXN000997,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Human Resources,23098.21,INR,CTR0003,ON_CONTRACT,REQ00057,2025-05-07
TXN000998,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,Operations,39154.61,INR,CTR0007,ON_CONTRACT,,2025-10-22
TXN000999,ERP_EXPORT,SUP0005,Cloudspan Software,IT Software & Licences,R&D,114774.92,INR,CTR0002,ON_CONTRACT,,2025-08-24
TXN001000,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,R&D,12258.13,INR,CTR0003,ON_CONTRACT,,2025-09-06
TXN001001,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,Finance,6258.06,INR,CTR0003,ON_CONTRACT,REQ00502,2025-11-15
TXN001002,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,R&D,95866.13,INR,CTR0007,ON_CONTRACT,REQ00433,2025-10-06
TXN001003,ERP_EXPORT,SUP0008,Orion Office Supplies,Office Supplies,IT,22077.75,INR,CTR0003,ON_CONTRACT,REQ00475,2026-03-13
TXN001005,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,Human Resources,74138.01,INR,CTR0005,ON_CONTRACT,,2025-12-24
TXN001006,ERP_EXPORT,SUP0019,Lumen Creative,Marketing Services,Facilities,112229.67,INR,CTR0007,ON_CONTRACT,,2025-12-19
TXN001007,ERP_EXPORT,SUP0005,Cloudspan Software,IT Software & Licences,Logistics,87689.04,INR,CTR0002,ON_CONTRACT,,2026-01-17
TXN001008,ERP_EXPORT,SUP0014,Skyroute Travel,Travel,IT,77634.04,INR,CTR0005,ON_CONTRACT,REQ00678,2025-11-23
